session_date,root_symbol,front_month_sym,front_month_id,back_month_sym,back_month_id,close_price,adjusted_close,back_close,spread,is_roll_day,cum_adjustment,gap,days_to_expiry,rc_trade_count,rc_volume,open_price,session_high,session_low,session_trade_count,session_volume,avg_spread_ticks,spread_volatility,overnight_range_pct,overnight_return,open_range_pct,spread_volume,buy_volume,sell_volume,flow_imbalance
2017-11-03,KE,KEZ7,516014,KEH8,454147,427.25,305.0,445.0,-17.75,false,-122.25,0.0,41,4834,12883,426.75,429.0,423.0,4834,12883,1.1146116699352608,0.3266582091152402,,,,1659,5998,5450,0.04786862334032145
2017-11-06,KE,KEZ7,516014,KEH8,454147,429.75,307.5,447.5,-17.75,false,-122.25,0.0,38,4115,11638,427.75,431.0,427.0,4115,11638,1.0982009158184856,0.3042213637520945,,,,1613,5956,4345,0.1563925832443452
2017-11-07,KE,KEZ7,516014,KEH8,454147,426.5,304.25,444.0,-17.5,false,-122.25,0.0,37,4337,11005,428.5,429.75,423.25,4337,11005,1.137436390591818,0.37729109020172347,,,,1464,4306,5037,-0.07824039387776946
2017-11-08,KE,KEZ7,516014,KEH8,454147,426.5,304.25,443.75,-17.25,false,-122.25,0.0,36,5585,14920,426.75,428.0,419.0,5585,14920,1.1422260586980806,0.35666637154590364,,,,2322,6985,5886,0.08538575091290498
2017-11-09,KE,KEZ7,516014,KEH8,454147,430.0,307.75,446.5,-16.5,false,-122.25,0.0,35,8199,22751,426.25,432.75,423.25,8199,22751,1.1304595679648743,0.3786799561468162,,,,4011,9569,8642,0.05090330020317391
2017-11-10,KE,KEZ7,516014,KEH8,454147,433.0,310.75,449.5,-16.5,false,-122.25,0.0,34,5826,14699,429.0,435.0,427.25,5826,14699,1.132279577797616,0.34917534701819775,,,,2507,6419,5957,0.03733031674208145
2017-11-13,KE,KEZ7,516014,KEH8,454147,428.75,306.5,445.25,-16.5,false,-122.25,0.0,31,5023,13285,433.0,433.0,423.75,5023,13285,1.1282872754432172,0.35846474335875966,,,,2663,5265,5637,-0.0341221794166208
2017-11-14,KE,KEZ7,516014,KEH8,454147,427.25,305.0,444.75,-17.5,false,-122.25,0.0,30,4853,10727,428.25,430.75,425.5,4853,10727,1.1368604160809672,0.3475635662474959,,,,1804,4653,4251,0.04514824797843666
2017-11-15,KE,KEZ7,516014,KEH8,454147,418.5,296.25,436.5,-18.0,false,-122.25,0.0,29,5002,16894,428.0,428.5,416.5,5002,16894,1.1336392891099247,0.3819366947220998,,,,2636,5890,7876,-0.14426848757809094
2017-11-16,KE,KEH8,454147,KEZ7,516014,434.25,312.0,416.75,17.5,true,-122.25,15.75,118,3337,9096,435.25,437.75,434.0,3337,9096,1.1346427482467731,0.35932852014667654,,,,1805,3636,3687,-0.006964358869315854
2017-11-17,KE,KEH8,454147,KEZ7,516014,439.25,332.75,422.0,17.25,false,-106.5,0.0,117,2689,7498,434.0,440.0,434.0,2689,7498,1.1284983702371585,0.3695965068296356,,,,1376,3175,3282,-0.01657116307882918
2017-11-20,KE,KEH8,454147,KEZ7,516014,433.5,327.0,415.75,17.75,false,-106.5,0.0,114,3318,9309,439.0,439.75,431.75,3318,9309,1.1354060529287031,0.36171871299833924,,,,2248,3476,4144,-0.08766404199475065
2017-11-21,KE,KEH8,454147,KEZ7,516014,437.5,331.0,420.25,17.25,false,-106.5,0.0,113,5014,12764,434.0,441.5,432.0,5014,12764,1.095475545967069,0.31596455320491723,,,,2299,5497,4844,0.06314669761144957
2017-11-22,KE,KEH8,454147,KEZ7,516014,438.5,332.0,421.0,17.5,false,-106.5,0.0,112,3731,10390,437.0,442.5,435.25,3731,10390,1.1254179429025697,0.33914487540968413,,,,1973,4955,3574,0.16191816156642044
2017-11-24,KE,KEH8,454147,KEZ7,516014,431.0,324.5,413.0,18.0,false,-106.5,0.0,110,3795,12060,437.75,438.75,428.5,3795,12060,1.1137934129049627,0.3411741904252378,,,,1894,4143,5992,-0.18243709916132214
2017-11-27,KE,KEH8,454147,KEZ7,516014,425.5,319.0,407.25,18.25,false,-106.5,0.0,107,5787,16012,432.0,432.0,424.75,5787,16012,1.1382033762057877,0.35470469641749475,,,,2599,6059,7520,-0.10759260623020842
2017-11-28,KE,KEH8,454147,KEZ7,516014,428.0,321.5,409.75,18.25,false,-106.5,0.0,106,6809,20853,426.25,428.5,422.0,6809,20853,1.0955230983234499,0.3150350888646159,,,,3545,8471,8725,-0.014770876948127471
2017-11-29,KE,KEH8,454147,KEZ7,516014,431.75,325.25,413.25,18.5,false,-106.5,0.0,105,5451,15785,427.75,432.25,427.5,5451,15785,1.0916128089969694,0.29193861395002535,,,,2772,7195,6198,0.07444187262002538
2017-11-30,KE,KEH8,454147,KEK8,264992,431.25,324.75,443.5,-12.25,false,-106.5,0.0,104,7111,19089,431.5,437.5,428.75,7111,19089,1.1134602279030699,0.3422469249586596,,,,3439,8370,7378,0.06299212598425197
2017-12-01,KE,KEH8,454147,KEK8,264992,437.25,330.75,450.25,-13.0,false,-106.5,0.0,103,5266,13752,431.25,438.0,431.0,5266,13752,1.115447188386451,0.36036069785772673,,,,2469,5785,5654,0.011452050004371012
2017-12-04,KE,KEH8,454147,KEK8,264992,433.25,326.75,446.25,-13.0,false,-106.5,0.0,100,4537,13856,437.0,441.0,432.75,4537,13856,1.1163318745307722,0.3393777070628466,,,,2195,5533,5909,-0.032861387869253626
2017-12-05,KE,KEH8,454147,KEK8,264992,431.0,324.5,443.25,-12.25,false,-106.5,0.0,99,4544,12496,433.5,435.5,430.0,4544,12496,1.1159010881890703,0.34424177895125446,,,,1294,4744,6460,-0.15315958586219208
2017-12-06,KE,KEH8,454147,KEK8,264992,423.5,317.0,436.25,-12.75,false,-106.5,0.0,98,6142,18524,431.0,432.5,422.5,6142,18524,1.0974305376460847,0.31483707973119635,,,,2874,6680,8621,-0.1268544539572577
2017-12-07,KE,KEH8,454147,KEK8,264992,420.5,314.0,434.0,-13.5,false,-106.5,0.0,97,5752,14973,424.0,425.0,418.5,5752,14973,1.1103843352568772,0.3217919725340012,,,,1854,6222,6864,-0.049060064190738197
2017-12-08,KE,KEH8,454147,KEK8,264992,417.25,310.75,430.5,-13.25,false,-106.5,0.0,96,3819,10845,420.25,423.75,417.0,3819,10845,1.103247613743302,0.32146928899125604,,,,1305,3996,5768,-0.1814829987709955
2017-12-11,KE,KEH8,454147,KEK8,264992,413.0,306.5,426.25,-13.25,false,-106.5,0.0,93,6748,21267,417.5,418.25,410.5,6748,21267,1.0892736393514806,0.29425774966713003,,,,2737,8288,10460,-0.11585235758480905
2017-12-12,KE,KEH8,454147,KEK8,264992,411.75,305.25,425.25,-13.5,false,-106.5,0.0,92,7270,19951,413.0,419.5,410.75,7270,19951,1.0876031007751938,0.3039840734143976,,,,3620,7674,8556,-0.05434380776340111
2017-12-13,KE,KEH8,454147,KEK8,264992,415.5,309.0,428.75,-13.25,false,-106.5,0.0,91,4287,13092,411.5,417.0,411.25,4287,13092,1.080274255202961,0.27891658234198696,,,,1896,6020,5145,0.07836990595611286
2017-12-14,KE,KEH8,454147,KEK8,264992,418.25,311.75,431.25,-13.0,false,-106.5,0.0,90,5563,16096,416.25,420.75,416.0,5563,16096,1.0989086914927542,0.3122302620122604,,,,2281,7472,6645,0.05858185166820146
2017-12-15,KE,KEH8,454147,KEK8,264992,417.75,311.25,429.75,-12.0,false,-106.5,0.0,89,4477,13123,418.25,421.0,415.25,4477,13123,1.092155525238745,0.29206162394771723,,,,1661,5531,5867,-0.029478855939638532
2017-12-18,KE,KEH8,454147,KEK8,264992,419.25,312.75,431.5,-12.25,false,-106.5,0.0,86,3878,11246,420.25,422.5,418.5,3878,11246,1.0931990896115418,0.3294627923914366,,,,1393,4785,5430,-0.0631424375917768
2017-12-19,KE,KEH8,454147,KEK8,264992,419.75,313.25,432.5,-12.75,false,-106.5,0.0,85,4104,12211,419.25,423.75,418.5,4104,12211,1.0976390980633393,0.3017869986652165,,,,1653,5531,5066,0.04388034349344154
2017-12-20,KE,KEH8,454147,KEK8,264992,422.75,316.25,435.75,-13.0,false,-106.5,0.0,84,4436,13557,420.0,424.0,416.0,4436,13557,1.083730588660166,0.28393679263151866,,,,1916,6003,5701,0.025803144224196856
2017-12-21,KE,KEH8,454147,KEK8,264992,424.25,317.75,437.5,-13.25,false,-106.5,0.0,83,3936,10334,422.0,425.5,420.5,3936,10334,1.0859650246620973,0.28213464431679236,,,,2055,4232,4112,0.014381591562799617
2017-12-22,KE,KEH8,454147,KEK8,264992,422.75,316.25,436.25,-13.5,false,-106.5,0.0,82,3392,9888,424.5,426.0,421.25,3392,9888,1.083520095622292,0.28210368510519074,,,,1268,4444,4505,-0.006816404067493575
2017-12-26,KE,KEH8,454147,KEK8,264992,419.5,313.0,432.75,-13.25,false,-106.5,0.0,78,3590,9432,422.5,424.75,417.25,3590,9432,1.066280882321539,0.28546475628314705,,,,1657,3623,3841,-0.029206859592711683
2017-12-27,KE,KEH8,454147,KEK8,264992,425.0,318.5,438.5,-13.5,false,-106.5,0.0,77,4810,12259,419.5,426.5,418.25,4810,12259,1.075194890579506,0.29605574871871493,,,,1518,5650,4884,0.07271691665084488
2017-12-28,KE,KEH8,454147,KEK8,264992,426.25,319.75,439.75,-13.5,false,-106.5,0.0,76,3650,9522,425.0,427.0,423.5,3650,9522,1.1022150995587363,0.34659917047201544,,,,1820,4068,3380,0.09237379162191192
2017-12-29,KE,KEH8,454147,KEN8,63069,427.5,321.0,458.5,-31.0,false,-106.5,0.0,75,4201,12064,426.0,428.0,423.75,4201,12064,1.092684709560839,0.29075922594743236,,,,2131,5298,4783,0.05108620176569785
2018-01-02,KE,KEH8,454147,KEK8,264992,435.5,329.0,448.5,-13.0,false,-106.5,0.0,71,8383,22319,429.25,436.75,429.0,8383,22319,1.0819616316375302,0.2859920011202803,,,,2675,11640,7892,0.19189023141511366
2018-01-03,KE,KEH8,454147,KEK8,264992,440.0,333.5,453.25,-13.25,false,-106.5,0.0,70,8648,26317,435.5,442.0,435.5,8648,26317,1.1169206193167855,0.3235170964770814,,,,3569,11391,9772,0.07650144119453764
2018-01-04,KE,KEH8,454147,KEK8,264992,439.0,332.5,452.25,-13.25,false,-106.5,0.0,69,7304,18838,441.5,441.75,436.0,7304,18838,1.1127777117737911,0.3349286960654587,,,,2947,7641,8335,-0.04344016024036054
2018-01-05,KE,KEH8,454147,KEK8,264992,438.0,331.5,451.25,-13.25,false,-106.5,0.0,68,5315,14990,439.25,439.75,433.75,5315,14990,1.1011897284978556,0.30507020969909293,,,,2845,5906,6111,-0.01705916618124324
2018-01-08,KE,KEH8,454147,KEK8,264992,432.5,326.0,446.25,-13.75,false,-106.5,0.0,65,6716,19016,437.5,437.5,431.25,6716,19016,1.0820745363350053,0.29083061289175477,,,,1969,8210,8736,-0.031039773397852
2018-01-09,KE,KEH8,454147,KEK8,264992,438.5,332.0,451.75,-13.25,false,-106.5,0.0,64,6336,18585,433.25,439.75,431.75,6336,18585,1.0923848445870037,0.2927559541333871,,,,2427,8308,7231,0.06930947937447712
2018-01-10,KE,KEH8,454147,KEK8,264992,440.5,334.0,453.5,-13.0,false,-106.5,0.0,63,6181,17829,439.0,441.0,437.25,6181,17829,1.0944988506471014,0.29466656188619833,,,,3378,7896,6732,0.07957342083675144
2018-01-11,KE,KEH8,454147,KEK8,264992,440.75,334.25,454.0,-13.25,false,-106.5,0.0,62,6136,16376,440.25,441.25,435.5,6136,16376,1.0825762711864406,0.2786137180423607,,,,2784,6769,6841,-0.005290227773695812
2018-01-12,KE,KEH8,454147,KEK8,264992,426.75,320.25,439.75,-13.0,false,-106.5,0.0,61,12932,42792,440.25,443.0,424.0,12932,42792,1.145527666806061,0.6132807646385797,,,,7502,14540,18390,-0.11691466747646523
2018-01-16,KE,KEH8,454147,KEK8,264992,422.0,315.5,435.75,-13.75,false,-106.5,0.0,57,7665,22369,426.25,427.5,420.5,7665,22369,1.099885094070577,0.3154613431838907,,,,3101,8943,9616,-0.036262729672934965
2018-01-17,KE,KEH8,454147,KEK8,264992,426.25,319.75,439.75,-13.5,false,-106.5,0.0,56,5364,15081,422.25,429.5,421.0,5364,15081,1.0807733540349709,0.278392050533707,,,,1610,7287,6009,0.09611913357400723
2018-01-18,KE,KEH8,454147,KEK8,264992,428.75,322.25,442.5,-13.75,false,-106.5,0.0,55,4369,12785,426.75,430.75,426.5,4369,12785,1.1021578455526293,0.31095250646950484,,,,1998,5467,5047,0.03994673768308921
2018-01-19,KE,KEH8,454147,KEK8,264992,428.5,322.0,442.5,-14.0,false,-106.5,0.0,54,3813,10979,428.75,431.75,425.75,3813,10979,1.0917640567788534,0.3075366744723507,,,,1925,4471,4474,-0.0003353828954723309
2018-01-22,KE,KEH8,454147,KEK8,264992,428.5,322.0,442.75,-14.25,false,-106.5,0.0,51,4595,13778,428.25,431.0,426.25,4595,13778,1.0752973854235854,0.2713170760607217,,,,2218,5441,5941,-0.043929010718678614
2018-01-23,KE,KEH8,454147,KEK8,264992,423.5,317.0,437.25,-13.75,false,-106.5,0.0,50,6503,20107,427.25,428.5,422.0,6503,20107,1.0848907978308817,0.28565372373118103,,,,2937,7371,9591,-0.13088079235939157
2018-01-24,KE,KEH8,454147,KEK8,264992,432.75,326.25,447.0,-14.25,false,-106.5,0.0,49,8474,26017,423.75,434.0,421.75,8474,26017,1.1021791489849753,0.3136729339685662,,,,3856,11791,9396,0.11304101571718507
2018-01-25,KE,KEH8,454147,KEK8,264992,435.0,328.5,449.0,-14.0,false,-106.5,0.0,48,7952,23079,433.0,439.25,430.0,7952,23079,1.0948920601552394,0.30714293232646106,,,,3129,9839,9824,0.0007628540914407771
2018-01-26,KE,KEH8,454147,KEK8,264992,444.25,337.75,459.25,-15.0,false,-106.5,0.0,47,7564,24700,435.0,444.5,434.25,7564,24700,1.1055745618146031,0.31445305659860595,,,,3055,12259,9328,0.13577616157872793
2018-01-29,KE,KEH8,454147,KEK8,264992,452.75,346.25,467.5,-14.75,false,-106.5,0.0,44,12389,36126,445.0,453.75,445.0,12389,36126,1.1137282130712671,0.3331598163690861,,,,4278,15899,15073,0.0266692496448405
2018-01-30,KE,KEH8,454147,KEK8,264992,470.25,363.75,484.5,-14.25,false,-106.5,0.0,43,16261,51749,458.0,470.25,457.75,16261,51749,1.1300260188182616,0.4072687922096561,,,,6411,23569,19440,0.09600316212885675
2018-01-31,KE,KEH8,454147,KEK8,264992,466.5,360.0,481.0,-14.5,false,-106.5,0.0,42,13065,44655,469.0,471.25,463.5,13065,44655,1.0806614005648099,0.2755417201505465,,,,6161,19502,17982,0.04055063493757336
2018-02-01,KE,KEH8,454147,KEK8,264992,468.75,362.25,483.75,-15.0,false,-106.5,0.0,41,11842,37246,465.75,469.0,457.5,11842,37246,1.0890295969934296,0.29356848409929515,,,,5102,15740,16406,-0.02071797424251851
2018-02-02,KE,KEH8,454147,KEK8,264992,463.0,356.5,478.75,-15.75,false,-106.5,0.0,40,7313,23206,467.25,468.25,462.0,7313,23206,1.091992205840924,0.3128852603653922,,,,2803,9631,10137,-0.025596924322136786
2018-02-05,KE,KEH8,454147,KEK8,264992,463.5,357.0,477.75,-14.25,false,-106.5,0.0,37,9221,28267,459.75,466.75,454.5,9221,28267,1.116079700842775,0.3456308786231506,,,,4489,11834,11469,0.01566321932798352
2018-02-06,KE,KEH8,454147,KEK8,264992,470.0,363.5,485.0,-15.0,false,-106.5,0.0,36,6940,19868,462.5,470.25,459.5,6940,19868,1.1862232950246785,0.4342578521114542,,,,3172,9169,6551,0.16653944020356234
2018-02-07,KE,KEH8,454147,KEK8,264992,480.5,374.0,495.0,-14.5,false,-106.5,0.0,35,11240,33021,470.0,482.75,469.5,11240,33021,1.1506045046335127,0.40439886439176426,,,,4446,14543,13062,0.05364970114109763
2018-02-08,KE,KEH8,454147,KEK8,264992,472.75,366.25,488.0,-15.25,false,-106.5,0.0,34,9725,27010,481.0,484.5,468.25,9725,27010,1.214440660571002,0.5088789865829036,,,,4082,9695,11718,-0.09447531873161163
2018-02-09,KE,KEH8,454147,KEK8,264992,465.0,358.5,480.0,-15.0,false,-106.5,0.0,33,7870,22830,471.5,474.5,465.0,7870,22830,1.1398347107438016,0.3861915176760683,,,,2737,8238,11138,-0.14966969446738232
2018-02-12,KE,KEH8,454147,KEK8,264992,477.25,370.75,493.0,-15.75,false,-106.5,0.0,30,8374,31344,467.25,479.25,466.5,8374,31344,1.1778431085629149,0.4211844554562414,,,,3005,13775,13303,0.01743112489844154
2018-02-13,KE,KEH8,454147,KEK8,264992,473.25,366.75,488.0,-14.75,false,-106.5,0.0,29,7607,26764,477.25,482.5,473.0,7607,26764,1.2202322864407944,0.5083079699297723,,,,2577,11670,12273,-0.02518481393309109
2018-02-14,KE,KEH8,454147,KEK8,264992,469.25,362.75,483.5,-14.25,false,-106.5,0.0,28,4236,14796,473.75,475.25,468.0,4236,14796,1.2174813891231802,0.49751764228629664,,,,1399,6271,6981,-0.05357681859341986
2018-02-15,KE,KEH8,454147,KEK8,264992,478.0,371.5,493.25,-15.25,false,-106.5,0.0,27,4895,13131,469.75,480.25,468.25,4895,13131,1.2065679828416722,0.47345829967863745,,,,1799,5996,5158,0.07512999820692129
2018-02-16,KE,KEH8,454147,KEK8,264992,478.25,371.75,493.25,-15.0,false,-106.5,0.0,26,3673,10665,479.5,482.25,473.0,3673,10665,1.254165338010204,0.6292209104666218,,,,1565,4361,4412,-0.00581329077852502
2018-02-20,KE,KEK8,264992,KEH8,454147,487.0,380.5,471.25,15.75,true,-106.5,8.75,83,5395,14509,495.0,500.25,485.5,5395,14509,1.163707761804726,0.5440983950314028,,,,2711,5373,6468,-0.09247529769445148
2018-02-21,KE,KEK8,264992,KEH8,454147,482.0,384.25,465.75,16.25,false,-97.75,0.0,82,4974,12510,487.0,488.25,478.5,4974,12510,1.1574726609963548,0.43095402092978197,,,,2379,4445,5790,-0.13141182217879824
2018-02-22,KE,KEK8,264992,KEH8,454147,485.5,387.75,470.0,15.5,false,-97.75,0.0,81,3509,9972,483.25,486.75,475.75,3509,9972,1.2246250604741171,0.557183195123337,,,,1676,4221,4206,0.00177999288002848
2018-02-23,KE,KEK8,264992,KEH8,454147,484.25,386.5,468.75,15.5,false,-97.75,0.0,80,4312,11811,487.25,492.0,484.0,4312,11811,1.1432539406985627,0.3816376874928435,,,,1894,4718,5316,-0.05959736894558501
2018-02-26,KE,KEK8,264992,KEN8,63069,494.25,396.5,511.75,-17.5,false,-97.75,0.0,77,7396,17776,488.0,497.75,487.75,7396,17776,1.219201658890617,0.6512550273951523,,,,2329,7918,8184,-0.016519686995404296
2018-02-27,KE,KEK8,264992,KEN8,63069,505.5,407.75,523.0,-17.5,false,-97.75,0.0,76,6101,17926,498.0,505.5,496.5,6101,17926,1.2064698409917212,0.5524448745874551,,,,2570,8244,6411,0.12507676560900716
2018-02-28,KE,KEK8,264992,KEN8,63069,519.0,421.25,535.5,-16.5,false,-97.75,0.0,75,10223,27191,504.75,528.75,503.75,10223,27191,1.1892047014199087,0.44049079467113655,,,,4170,11993,10678,0.058003616955582024
2018-03-01,KE,KEK8,264992,KEN8,63069,543.25,445.5,559.75,-16.5,false,-97.75,0.0,74,11314,31561,519.75,545.0,518.5,11314,31561,1.2191347499382637,0.526594041484619,,,,4966,12613,12555,0.0023045136681500316
2018-03-02,KE,KEK8,264992,KEN8,63069,532.75,435.0,549.25,-16.5,false,-97.75,0.0,73,9548,24751,543.0,548.5,525.5,9548,24751,1.310361565910999,0.6513724010659555,,,,3313,9808,11354,-0.07305547679803422
2018-03-05,KE,KEK8,264992,KEN8,63069,543.75,446.0,559.5,-15.75,false,-97.75,0.0,70,7547,19313,541.75,546.5,529.75,7547,19313,1.3907041101921445,0.7635665068211754,,,,2431,8720,7830,0.05377643504531722
2018-03-06,KE,KEK8,264992,KEN8,63069,540.25,442.5,556.5,-16.25,false,-97.75,0.0,69,8613,23787,543.75,543.75,530.0,8613,23787,1.2339652792910583,0.5467999469514997,,,,2578,10119,11064,-0.044611244866166265
2018-03-07,KE,KEK8,264992,KEN8,63069,534.25,436.5,551.25,-17.0,false,-97.75,0.0,68,8550,22497,539.25,546.25,532.75,8550,22497,1.270309722362735,0.6383806399724733,,,,2682,9033,9328,-0.016066663035782365
2018-03-08,KE,KEK8,264992,KEN8,63069,532.75,435.0,549.25,-16.5,false,-97.75,0.0,67,9193,20428,533.25,538.5,526.0,9193,20428,1.3374609635970978,0.8888856711877227,,,,2815,7992,9584,-0.09057806099226218
2018-03-09,KE,KEK8,264992,KEN8,63069,521.0,423.25,538.0,-17.0,false,-97.75,0.0,66,6739,15807,533.0,533.25,518.0,6739,15807,1.269580108456592,0.6088561769475482,,,,2122,5833,7086,-0.09698893103181361
2018-03-12,KE,KEK8,264992,KEN8,63069,521.75,424.0,538.5,-16.75,false,-97.75,0.0,63,5792,13883,521.0,525.0,513.0,5792,13883,1.2813316739265712,0.6057064340990099,,,,1732,6383,6102,0.02250700841009211
2018-03-13,KE,KEK8,264992,KEN8,63069,520.0,422.25,536.75,-16.75,false,-97.75,0.0,62,7400,17110,523.0,533.25,518.0,7400,17110,1.2076331397504017,0.4817468243966439,,,,2126,7054,7531,-0.03270483373328763
2018-03-14,KE,KEK8,264992,KEN8,63069,525.5,427.75,542.5,-17.0,false,-97.75,0.0,61,7023,17615,519.5,526.75,517.25,7023,17615,1.2612413462197547,0.5507734775948311,,,,1540,7972,7819,0.009689063390538915
2018-03-15,KE,KEK8,264992,KEN8,63069,513.5,415.75,530.5,-17.0,false,-97.75,0.0,60,7093,18183,525.25,531.25,513.0,7093,18183,1.2239470361617404,0.4746596360801141,,,,2215,7302,8484,-0.07487647282402128
2018-03-16,KE,KEK8,264992,KEN8,63069,499.0,401.25,515.75,-16.75,false,-97.75,0.0,59,10016,26926,512.25,515.5,498.75,10016,26926,1.230574179130136,0.5366610740514947,,,,3595,10196,12256,-0.09175129164439694
2018-03-19,KE,KEK8,264992,KEN8,63069,473.5,375.75,491.25,-17.75,false,-97.75,0.0,56,12603,35113,493.0,495.0,469.5,12603,35113,1.2828725038402458,0.6355153152769729,,,,6442,12796,14024,-0.045786726323639074
2018-03-20,KE,KEK8,264992,KEN8,63069,470.25,372.5,487.75,-17.5,false,-97.75,0.0,55,7921,25278,470.25,479.25,467.0,7921,25278,1.3099287661595287,0.706861047785181,,,,2829,10860,12134,-0.055405758023832304
2018-03-21,KE,KEK8,264992,KEN8,63069,466.75,369.0,485.0,-18.25,false,-97.75,0.0,54,7173,23039,470.0,470.25,458.25,7173,23039,1.2000712984235127,0.48052625827851,,,,3092,8225,10792,-0.13498448756375875
2018-03-22,KE,KEK8,264992,KEN8,63069,472.25,374.5,490.75,-18.5,false,-97.75,0.0,53,6454,16923,467.5,475.0,463.25,6454,16923,1.2661583224641317,0.5584825865279205,,,,2933,7452,6430,0.0736205157758248
2018-03-23,KE,KEK8,264992,KEN8,63069,478.75,381.0,498.0,-19.25,false,-97.75,0.0,52,6638,15809,470.0,481.25,464.0,6638,15809,1.3172927504898317,0.593251005042209,,,,2253,7724,5644,0.15559545182525433
2018-03-26,KE,KEK8,264992,KEN8,63069,468.5,370.75,488.0,-19.5,false,-97.75,0.0,49,6582,19395,483.0,485.5,467.25,6582,19395,1.3140980082858085,0.7103114513972851,,,,2658,7475,8679,-0.07453262349882382
2018-03-27,KE,KEK8,264992,KEN8,63069,464.5,366.75,484.5,-20.0,false,-97.75,0.0,48,4947,13053,469.5,473.0,463.75,4947,13053,1.2436492207909198,0.5225945894777558,,,,1817,5501,5411,0.008247800586510264
2018-03-28,KE,KEK8,264992,KEN8,63069,461.5,363.75,480.5,-19.0,false,-97.75,0.0,47,4460,11073,466.5,467.0,457.75,4460,11073,1.2549256786619833,0.5411978818381795,,,,1782,4669,4590,0.008532238902689275
2018-03-29,KE,KEK8,264992,KEN8,63069,467.5,369.75,486.75,-19.25,false,-97.75,0.0,46,6506,14550,461.25,471.5,456.0,6506,14550,1.4888419256645404,1.2668457226373757,,,,2922,5848,6166,-0.026469119360745797
2018-04-02,KE,KEK8,264992,KEN8,63069,469.0,371.25,487.5,-18.5,false,-97.75,0.0,42,6010,15090,473.5,476.25,466.75,6010,15090,1.2623049328987381,0.7267653997008495,,,,1762,6428,7259,-0.06071454665010594
2018-04-03,KE,KEK8,264992,KEN8,63069,483.5,385.75,502.0,-18.5,false,-97.75,0.0,41,8330,24057,473.5,492.5,471.5,8330,24057,1.227571916138469,0.5716968627240723,,,,2975,11220,10118,0.05164495266660418
2018-04-04,KE,KEK8,264992,KEN8,63069,485.75,388.0,504.25,-18.5,false,-97.75,0.0,40,9043,22793,484.25,494.0,473.5,9043,22793,1.7659795471688782,1.2841588990771369,,,,3276,9293,10812,-0.07555334493906989
2018-04-05,KE,KEK8,264992,KEN8,63069,496.75,399.0,514.75,-18.0,false,-97.75,0.0,39,6195,16897,488.5,499.25,487.5,6195,16897,1.2926936057648455,0.6401681542342464,,,,2375,7888,6881,0.06818335703162029
2018-04-06,KE,KEK8,264992,KEN8,63069,506.25,408.5,524.5,-18.25,false,-97.75,0.0,38,6790,16426,496.5,507.25,491.25,6790,16426,1.3947215672047886,0.699763687095288,,,,2582,6790,6759,0.0022879917337072847
2018-04-09,KE,KEK8,264992,KEN8,63069,522.25,424.5,541.0,-18.75,false,-97.75,0.0,35,6843,17438,514.25,528.75,511.0,6843,17438,1.285902258810034,0.5664490539661752,,,,3185,7485,7049,0.029998623916334115
2018-04-10,KE,KEK8,264992,KEN8,63069,520.75,423.0,539.0,-18.25,false,-97.75,0.0,34,7551,18970,522.5,525.25,513.75,7551,18970,1.438810223528364,1.108087100549886,,,,3457,7467,8479,-0.06346419164680797
2018-04-11,KE,KEK8,264992,KEN8,63069,514.5,416.75,533.5,-19.0,false,-97.75,0.0,33,5664,14626,521.5,522.75,509.25,5664,14626,1.3240323029796714,0.6225792653820925,,,,2386,5994,6489,-0.03965392934390771
2018-04-12,KE,KEK8,264992,KEN8,63069,507.0,409.25,525.5,-18.5,false,-97.75,0.0,32,5119,13394,512.75,514.25,501.25,5119,13394,1.2747117667005765,0.6005815905136604,,,,2284,5913,5600,0.027186658559888822
2018-04-13,KE,KEN8,63069,KEK8,264992,514.75,417.0,495.0,19.75,true,-97.75,7.75,91,4648,13089,525.75,525.75,509.75,4648,13089,1.2656417903901402,0.6122230095133462,,,,1855,5167,6066,-0.08003204842873676
2018-04-16,KE,KEN8,63069,KEK8,264992,497.5,407.5,479.0,18.5,false,-90.0,0.0,88,5583,15954,509.5,510.0,496.5,5583,15954,1.2479185346483925,0.6603160556834008,,,,2197,5544,7684,-0.1617780465678863
2018-04-17,KE,KEN8,63069,KEK8,264992,500.0,410.0,480.75,19.25,false,-90.0,0.0,87,6353,17393,497.5,505.0,494.75,6353,17393,1.1937925345432048,0.4769794706306806,,,,2305,7214,7354,-0.009610104338275673
